Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,28,000,00000,ANDHRA PRADESH,046999,46 Others,3,1,2,0,0,0,3,1,2
C0116,28,000,00000,ANDHRA PRADESH,047000,47 HMAR,16,8,8,0,0,0,16,8,8
C0116,28,000,00000,ANDHRA PRADESH,047001, Hmar,16,8,8,0,0,0,16,8,8
C0116,28,000,00000,ANDHRA PRADESH,048000,48 HO,15,9,6,3,1,2,12,8,4
C0116,28,000,00000,ANDHRA PRADESH,048004, Ho,15,9,6,3,1,2,12,8,4
C0116,28,000,00000,ANDHRA PRADESH,049000,49 JATAPU ,19913,9479,10434,19863,9453,10410,50,26,24
C0116,28,000,00000,ANDHRA PRADESH,049002, Jatapu,19907,9477,10430,19857,9451,10406,50,26,24
C0116,28,000,00000,ANDHRA PRADESH,049999,49 Others,6,2,4,6,2,4,0,0,0
C0116,28,000,00000,ANDHRA PRADESH,051000,51 KABUI ,33,8,25,4,1,3,29,7,22
C0116,28,000,00000,ANDHRA PRADESH,051003, Kabui,3,1,2,1,1,0,2,0,2
C0116,28,000,00000,ANDHRA PRADESH,051005, Rongmei,30,7,23,3,0,3,27,7,20
C0116,28,000,00000,ANDHRA PRADESH,053000,53 KHANDESHI,9,6,3,6,4,2,3,2,1
C0116,28,000,00000,ANDHRA PRADESH,053002, Ahirani,1,1,0,0,0,0,1,1,0
C0116,28,000,00000,ANDHRA PRADESH,053005, Gujari,8,5,3,6,4,2,2,1,1
C0116,28,000,00000,ANDHRA PRADESH,054000,54 KHARIA ,77,35,42,10,3,7,67,32,35
C0116,28,000,00000,ANDHRA PRADESH,054005, Kharia,77,35,42,10,3,7,67,32,35
C0116,28,000,00000,ANDHRA PRADESH,055000,55 KHASI ,31,18,13,3,3,0,28,15,13
C0116,28,000,00000,ANDHRA PRADESH,055007, Khasi,26,14,12,2,2,0,24,12,12
C0116,28,000,00000,ANDHRA PRADESH,055009, Lyngngam,2,2,0,1,1,0,1,1,0
C0116,28,000,00000,ANDHRA PRADESH,055012, Pnar/Synteng,3,2,1,0,0,0,3,2,1
C0116,28,000,00000,ANDHRA PRADESH,056000,56 KHEZHA ,7,4,3,1,1,0,6,3,3
C0116,28,000,00000,ANDHRA PRADESH,056003, Khezha,1,0,1,0,0,0,1,0,1
C0116,28,000,00000,ANDHRA PRADESH,056999,56 Others ,6,4,2,1,1,0,5,3,2
C0116,28,000,00000,ANDHRA PRADESH,058000,58 KHOND/KONDH ,39564,18974,20590,39459,18914,20545,105,60,45
C0116,28,000,00000,ANDHRA PRADESH,058001, Khond/Kondh,2235,1135,1100,2181,1102,1079,54,33,21
C0116,28,000,00000,ANDHRA PRADESH,058006, Kuvi,37329,17839,19490,37278,17812,19466,51,27,24
C0116,28,000,00000,ANDHRA PRADESH,059000,59 KINNAURI ,12,5,7,1,1,0,11,4,7
C0116,28,000,00000,ANDHRA PRADESH,059999,59 Others,12,5,7,1,1,0,11,4,7
C0116,28,000,00000,ANDHRA PRADESH,061000,61 KOCH ,11,6,5,1,1,0,10,5,5
C0116,28,000,00000,ANDHRA PRADESH,061002, Koch,11,6,5,1,1,0,10,5,5
C0116,28,000,00000,ANDHRA PRADESH,062000,62 KODA/KORA ,78,39,39,75,39,36,3,0,3
C0116,28,000,00000,ANDHRA PRADESH,062003, Koda/Kora,78,39,39,75,39,36,3,0,3
